"id";"region_id";"region_city";"all_region";"start";"end"
"20390";"20";"Херсонська обл.";"1";"2023-07-07 09:47:48";NULL
"20349";"17";"Велика Писарівка";"0";"2023-07-07 10:05:47";NULL
"20292";"4";"Марганець";"0";"2023-07-07 10:28:21";"2023-07-07 11:49:31"
"20293";"4";"Нікополь";"0";"2023-07-07 10:28:22";"2023-07-07 11:49:31"
"20350";"17";"Сумська обл.";"1";"2023-07-07 11:04:52";NULL
"20351";"17";"Краснопілля";"0";"2023-07-07 11:08:49";NULL
"20352";"17";"Краснопілля";"0";"2023-07-07 12:00:05";NULL
"20294";"4";"Нікополь";"0";"2023-07-07 13:04:32";"2023-07-07 14:44:05"
"20295";"4";"Марганець";"0";"2023-07-07 13:04:34";"2023-07-07 14:44:05"
"20334";"8";"Запорізька обл.";"1";"2023-07-07 13:40:57";NULL
"20353";"17";"Сумська обл.";"1";"2023-07-07 14:12:11";NULL
"20354";"17";"Сумська обл.";"1";"2023-07-07 16:48:30";NULL
"20376";"19";"Харківська обл.";"1";"2023-07-07 17:46:12";NULL
"20296";"4";"Нікополь";"0";"2023-07-07 17:48:43";NULL
"20297";"4";"Марганець";"0";"2023-07-07 17:48:43";NULL
"20343";"13";"Очаків";"0";"2023-07-07 17:59:45";"2023-07-07 18:46:28"
"20298";"4";"Нікополь";"0";"2023-07-07 18:45:02";"2023-07-07 18:49:30"
"20299";"4";"Марганець";"0";"2023-07-07 18:45:03";"2023-07-07 18:49:32"
"20335";"8";"Оріхів";"0";"2023-07-07 20:02:54";NULL
"20355";"17";"Сумська обл.";"1";"2023-07-07 20:13:48";NULL
"20336";"8";"Запорізька обл.";"1";"2023-07-07 20:47:01";NULL
"20327";"5";"Велика Новосілка";"0";"2023-07-07 20:49:24";NULL
"20356";"17";"Сумська обл.";"1";"2023-07-07 21:13:49";NULL
"20357";"17";"Сумська обл.";"1";"2023-07-07 22:00:56";NULL
"20300";"4";"Нікополь";"0";"2023-07-07 22:24:50";NULL
"20301";"4";"Марганець";"0";"2023-07-07 22:24:51";NULL
"20377";"19";"Харківська обл.";"1";"2023-07-07 22:40:46";NULL
"20378";"19";"Вовчанськ";"0";"2023-07-07 23:24:50";NULL
"20302";"4";"Нікополь";"0";"2023-07-07 23:36:15";NULL
"20303";"4";"Марганець";"0";"2023-07-07 23:36:15";NULL
"20358";"17";"Сумська обл.";"1";"2023-07-07 23:48:19";NULL
"20439";"8";"Запорізька обл.";"1";"2023-07-08 00:54:00";NULL
"20466";"19";"Харківська обл.";"1";"2023-07-08 03:36:26";NULL
"20440";"8";"Запорізька обл.";"1";"2023-07-08 04:09:54";NULL
"20395";"4";"Нікополь";"0";"2023-07-08 05:20:28";"2023-07-08 06:09:39"
"20396";"4";"Марганець";"0";"2023-07-08 05:20:29";"2023-07-08 06:09:39"
"20433";"5";"Курахове";"0";"2023-07-08 07:28:12";NULL
"20445";"13";"Очаків";"0";"2023-07-08 07:59:52";"2023-07-08 08:18:30"
"20467";"19";"Вовчанськ";"0";"2023-07-08 09:42:00";NULL
"20451";"17";"Сумська обл.";"1";"2023-07-08 09:42:50";NULL
"20452";"17";"Ворожба";"0";"2023-07-08 09:57:35";NULL
"20468";"19";"Харківська обл.";"1";"2023-07-08 10:14:33";NULL
"20453";"17";"Мезенівка";"0";"2023-07-08 11:12:25";NULL
"20441";"8";"Запорізька обл.";"1";"2023-07-08 12:46:02";NULL
"20397";"4";"Нікополь";"0";"2023-07-08 12:59:39";"2023-07-08 13:52:48"
"20398";"4";"Марганець";"0";"2023-07-08 12:59:39";"2023-07-08 13:52:49"
"20469";"19";"Харківська обл.";"1";"2023-07-08 13:04:29";NULL
"20454";"17";"Ворожба";"0";"2023-07-08 13:57:29";NULL
"20455";"17";"Сумська обл.";"1";"2023-07-08 13:59:45";NULL
"20442";"8";"Оріхів";"0";"2023-07-08 14:00:45";NULL
"20477";"20";"Херсон";"0";"2023-07-08 14:03:11";NULL
"20478";"20";"Херсонська обл.";"1";"2023-07-08 14:03:14";NULL
"20456";"17";"Середина-Буда";"0";"2023-07-08 14:35:24";NULL
"20479";"20";"Херсонська обл.";"1";"2023-07-08 14:50:20";NULL
"20399";"4";"Нікополь";"0";"2023-07-08 15:38:39";NULL
"20400";"4";"Марганець";"0";"2023-07-08 15:38:40";NULL
"20401";"4";"Нікополь";"0";"2023-07-08 17:39:33";NULL
"20402";"4";"Марганець";"0";"2023-07-08 17:39:34";NULL
"20470";"19";"Харківська обл.";"1";"2023-07-08 17:52:22";NULL
"20457";"17";"Сумська обл.";"1";"2023-07-08 18:41:17";NULL
"20458";"17";"Сумська обл.";"1";"2023-07-08 21:40:29";NULL
"20403";"4";"Нікополь";"0";"2023-07-08 21:54:06";NULL
"20404";"4";"Марганець";"0";"2023-07-08 21:54:07";NULL
"20405";"4";"Марганець";"0";"2023-07-08 22:58:29";NULL
"20406";"4";"Нікополь";"0";"2023-07-08 22:58:29";NULL
"20407";"4";"Нікополь";"0";"2023-07-08 23:10:07";"2023-07-09 06:02:55"
"20408";"4";"Марганець";"0";"2023-07-08 23:10:07";"2023-07-09 06:02:58"
"20459";"17";"Сумська обл.";"1";"2023-07-08 23:26:33";NULL
"20460";"17";"Середина-Буда";"0";"2023-07-08 23:38:46";NULL
"20533";"13";"Очаків";"0";"2023-07-09 00:02:20";"2023-07-09 00:11:18"
"20534";"13";"Очаків";"0";"2023-07-09 00:32:18";"2023-07-09 00:46:18"
"20521";"5";"Донецька обл.";"1";"2023-07-09 00:37:21";NULL
"20542";"17";"Сумська обл.";"1";"2023-07-09 09:45:52";NULL
"20558";"19";"Харківська обл.";"1";"2023-07-09 09:50:01";NULL
"20522";"5";"Донецька обл.";"1";"2023-07-09 10:37:54";NULL
"20535";"13";"Очаків";"0";"2023-07-09 11:45:31";"2023-07-09 11:50:13"
"20543";"17";"Сумська обл.";"1";"2023-07-09 12:00:00";NULL
"20481";"4";"Нікополь";"0";"2023-07-09 12:26:57";"2023-07-09 13:11:05"
"20482";"4";"Марганець";"0";"2023-07-09 12:26:58";"2023-07-09 13:11:06"
"20544";"17";"Сумська обл.";"1";"2023-07-09 17:49:41";NULL
"20559";"19";"Харківська обл.";"1";"2023-07-09 19:17:23";NULL
"20483";"4";"Нікополь";"0";"2023-07-09 20:11:18";NULL
"20484";"4";"Марганець";"0";"2023-07-09 20:11:18";NULL
"20545";"17";"Сумська обл.";"1";"2023-07-09 20:37:40";NULL
"20560";"19";"Харківська обл.";"1";"2023-07-09 21:08:47";NULL
"20546";"17";"Хотінь";"0";"2023-07-09 21:23:11";NULL
"20523";"5";"Донецька обл.";"1";"2023-07-09 21:53:02";NULL
"20485";"4";"Нікополь";"0";"2023-07-09 22:01:58";NULL
"20486";"4";"Марганець";"0";"2023-07-09 22:01:58";NULL
"20561";"19";"Вовчанськ";"0";"2023-07-09 22:07:14";NULL
"20562";"19";"Білий Колодязь";"0";"2023-07-09 22:07:14";NULL
"20568";"20";"Херсонська обл.";"1";"2023-07-09 22:44:29";NULL
"20563";"19";"Харківська обл.";"1";"2023-07-09 23:08:00";NULL
"20529";"8";"Запорізька обл.";"1";"2023-07-09 23:13:06";NULL
"20524";"5";"Велика Новосілка";"0";"2023-07-09 23:13:21";NULL
"20487";"4";"Нікополь";"0";"2023-07-09 23:23:24";NULL
"20488";"4";"Марганець";"0";"2023-07-09 23:23:24";NULL
"20571";"4";"Марганець";"0";"2023-07-10 02:25:57";"2023-07-10 06:02:06"
"20572";"4";"Нікополь";"0";"2023-07-10 02:25:57";"2023-07-10 06:02:06"
"20573";"4";"Нікополь";"0";"2023-07-10 09:36:02";NULL
"20574";"4";"Марганець";"0";"2023-07-10 09:36:03";NULL
"20575";"4";"Нікополь";"0";"2023-07-10 09:47:02";NULL
"20576";"4";"Марганець";"0";"2023-07-10 09:47:03";NULL
"20577";"4";"Нікополь";"0";"2023-07-10 09:57:22";"2023-07-10 10:34:37"
"20578";"4";"Марганець";"0";"2023-07-10 09:57:22";"2023-07-10 10:38:30"
"20625";"5";"Донецька обл.";"1";"2023-07-10 11:30:53";NULL
"20632";"8";"Оріхів";"0";"2023-07-10 15:48:08";NULL
"20636";"13";"Очаків";"0";"2023-07-10 16:16:28";"2023-07-10 16:27:25"
"20579";"4";"Нікополь";"0";"2023-07-10 22:25:41";NULL
"20580";"4";"Марганець";"0";"2023-07-10 22:25:42";NULL
"20581";"4";"Нікополь";"0";"2023-07-10 22:35:28";NULL
"20582";"4";"Марганець";"0";"2023-07-10 22:35:29";NULL
"20637";"13";"Очаків";"0";"2023-07-10 22:55:02";"2023-07-10 23:16:52"
"20583";"4";"Нікополь";"0";"2023-07-10 23:10:41";NULL
"20584";"4";"Марганець";"0";"2023-07-10 23:10:42";NULL
"20585";"4";"Нікополь";"0";"2023-07-10 23:43:44";NULL
"20586";"4";"Марганець";"0";"2023-07-10 23:43:44";NULL
"20724";"8";"Оріхів";"0";"2023-07-11 00:09:54";NULL
"20716";"5";"Костянтинівка";"0";"2023-07-11 00:17:48";NULL
"20734";"17";"Середина-Буда";"0";"2023-07-11 00:20:26";NULL
"20674";"4";"Нікополь";"0";"2023-07-11 00:48:58";NULL
"20675";"4";"Марганець";"0";"2023-07-11 00:48:59";NULL
"20676";"4";"Нікополь";"0";"2023-07-11 01:20:40";NULL
"20677";"4";"Марганець";"0";"2023-07-11 01:20:41";NULL
"20729";"13";"Арбузинка";"0";"2023-07-11 01:46:36";NULL
"20678";"4";"Нікополь";"0";"2023-07-11 01:57:59";NULL
"20679";"4";"Марганець";"0";"2023-07-11 01:57:59";NULL
"20680";"4";"Нікополь";"0";"2023-07-11 02:09:22";"2023-07-11 06:03:32"
"20681";"4";"Марганець";"0";"2023-07-11 02:09:22";"2023-07-11 06:03:32"
"20735";"17";"Велика Писарівка";"0";"2023-07-11 09:05:54";NULL
"20736";"17";"Миропілля";"0";"2023-07-11 09:11:19";NULL
"20759";"19";"Харківська обл.";"1";"2023-07-11 10:13:18";NULL
"20737";"17";"Сумська обл.";"1";"2023-07-11 10:47:51";NULL
"20682";"4";"Нікополь";"0";"2023-07-11 11:38:22";"2023-07-11 12:22:13"
"20683";"4";"Марганець";"0";"2023-07-11 11:38:22";"2023-07-11 12:22:14"
"20760";"19";"Харківська обл.";"1";"2023-07-11 12:28:56";NULL
"20730";"13";"Очаків";"0";"2023-07-11 13:03:48";"2023-07-11 13:10:04"
"20738";"17";"Сумська обл.";"1";"2023-07-11 13:30:58";NULL
"20739";"17";"Велика Писарівка";"0";"2023-07-11 14:20:19";NULL
"20717";"5";"Донецька обл.";"1";"2023-07-11 14:45:50";NULL
"20740";"17";"Велика Писарівка";"0";"2023-07-11 14:52:53";NULL
"20761";"19";"Вовчанськ";"0";"2023-07-11 15:12:16";NULL
"20741";"17";"Сумська обл.";"1";"2023-07-11 16:25:31";NULL
"20742";"17";"Білопілля";"0";"2023-07-11 16:55:10";NULL
"20743";"17";"Білопілля";"0";"2023-07-11 18:10:53";NULL
"20731";"13";"Очаків";"0";"2023-07-11 19:18:07";"2023-07-11 20:08:08"
"20775";"20";"Херсонська обл.";"1";"2023-07-11 19:27:50";NULL
"20762";"19";"Харківська обл.";"1";"2023-07-11 20:04:19";NULL
"20684";"4";"Нікополь";"0";"2023-07-11 21:26:35";NULL
"20685";"4";"Марганець";"0";"2023-07-11 21:26:35";NULL
"20725";"8";"Запорізька обл.";"1";"2023-07-11 22:37:28";NULL
"20718";"5";"Велика Новосілка";"0";"2023-07-11 22:37:47";NULL
"20686";"4";"Нікополь";"0";"2023-07-11 22:38:25";NULL
"20687";"4";"Марганець";"0";"2023-07-11 22:38:25";NULL
"20732";"13";"Очаків";"0";"2023-07-11 23:01:45";"2023-07-11 23:25:58"
"20776";"20";"Херсон";"0";"2023-07-11 23:03:47";NULL
"20744";"17";"Сумська обл.";"1";"2023-07-11 23:21:18";NULL
"20688";"4";"Нікополь";"0";"2023-07-11 23:21:51";NULL
"20689";"4";"Марганець";"0";"2023-07-11 23:21:52";NULL
"20780";"4";"Нікополь";"0";"2023-07-12 00:22:15";NULL
"20781";"4";"Марганець";"0";"2023-07-12 00:22:16";NULL
"20782";"4";"Нікополь";"0";"2023-07-12 01:40:23";"2023-07-12 06:26:29"
"20783";"4";"Марганець";"0";"2023-07-12 01:40:24";"2023-07-12 06:26:30"
"20822";"5";"Мар'їнка";"0";"2023-07-12 01:40:24";NULL
"20823";"5";"Мар'їнка";"0";"2023-07-12 01:44:15";NULL
"20784";"4";"Нікополь";"0";"2023-07-12 09:00:56";NULL
"20785";"4";"Марганець";"0";"2023-07-12 09:00:58";NULL
"20841";"17";"Сумська обл.";"1";"2023-07-12 09:03:10";NULL
"20786";"4";"Нікополь";"0";"2023-07-12 09:07:20";"2023-07-12 09:45:50"
"20787";"4";"Марганець";"0";"2023-07-12 09:07:20";"2023-07-12 09:45:51"
"20842";"17";"Сумська обл.";"1";"2023-07-12 10:24:36";NULL
"20843";"17";"Сумська обл.";"1";"2023-07-12 12:01:26";NULL
"20844";"17";"Сумська обл.";"1";"2023-07-12 14:28:20";NULL
"20859";"19";"Харківська обл.";"1";"2023-07-12 17:17:46";NULL
"20860";"19";"Вовчанськ";"0";"2023-07-12 18:21:07";NULL
"20861";"19";"Харківська обл.";"1";"2023-07-12 18:27:24";NULL
"20845";"17";"Велика Писарівка";"0";"2023-07-12 20:02:37";NULL
"20788";"4";"Нікополь";"0";"2023-07-12 20:15:46";NULL
"20789";"4";"Марганець";"0";"2023-07-12 20:15:46";NULL
"20846";"17";"Велика Писарівка";"0";"2023-07-12 20:52:15";NULL
"20828";"8";"Запорізька обл.";"1";"2023-07-12 21:06:55";NULL
"20824";"5";"Велика Новосілка";"0";"2023-07-12 21:07:10";NULL
"20847";"17";"Сумська обл.";"1";"2023-07-12 21:16:11";NULL
"20848";"17";"Сумська обл.";"1";"2023-07-12 21:17:35";NULL
"20790";"4";"Нікополь";"0";"2023-07-12 21:18:10";NULL
"20791";"4";"Марганець";"0";"2023-07-12 21:18:11";NULL
"20862";"19";"Куп'янськ";"0";"2023-07-12 21:30:53";NULL
"20863";"19";"Куп'янськ";"0";"2023-07-12 21:56:52";NULL
"20792";"4";"Нікополь";"0";"2023-07-12 22:09:48";NULL
"20793";"4";"Марганець";"0";"2023-07-12 22:09:49";NULL
"20794";"4";"Марганець";"0";"2023-07-12 22:31:55";NULL
"20795";"4";"Нікополь";"0";"2023-07-12 22:31:56";NULL
"20796";"4";"Нікополь";"0";"2023-07-12 22:51:27";NULL
"20797";"4";"Марганець";"0";"2023-07-12 22:51:28";NULL
"20873";"20";"Херсон";"0";"2023-07-12 22:51:40";NULL
"20864";"19";"Харківська обл.";"1";"2023-07-12 22:52:28";NULL
"20798";"4";"Марганець";"0";"2023-07-12 23:30:06";NULL
"20799";"4";"Нікополь";"0";"2023-07-12 23:30:08";NULL
"20800";"4";"Нікополь";"0";"2023-07-12 23:52:56";NULL
"20801";"4";"Марганець";"0";"2023-07-12 23:52:56";NULL
"20940";"17";"Сумська обл.";"1";"2023-07-13 00:07:31";NULL
"20877";"4";"Нікополь";"0";"2023-07-13 03:07:18";"2023-07-13 05:53:25"
"20878";"4";"Марганець";"0";"2023-07-13 03:07:19";"2023-07-13 05:53:26"
"20941";"17";"Сумська обл.";"1";"2023-07-13 08:40:49";NULL
"20942";"17";"Сумська обл.";"1";"2023-07-13 09:06:27";NULL
"20957";"19";"Харківська обл.";"1";"2023-07-13 09:42:15";NULL
"20923";"8";"Запорізька обл.";"1";"2023-07-13 11:34:10";NULL
"20975";"20";"Херсонська обл.";"1";"2023-07-13 12:01:16";NULL
"20943";"17";"Хотінь";"0";"2023-07-13 12:45:25";NULL
"20958";"19";"Харківська обл.";"1";"2023-07-13 14:09:29";NULL
"20944";"17";"Сумська обл.";"1";"2023-07-13 15:36:26";NULL
"20945";"17";"Сумська обл.";"1";"2023-07-13 18:11:39";NULL
"20959";"19";"Харківська обл.";"1";"2023-07-13 18:37:12";NULL
"20924";"8";"Запорізька обл.";"1";"2023-07-13 19:58:29";NULL
"20919";"5";"Велика Новосілка";"0";"2023-07-13 19:58:40";NULL
"20976";"20";"Херсонська обл.";"1";"2023-07-13 20:40:31";NULL
"20879";"4";"Нікополь";"0";"2023-07-13 22:42:48";NULL
"20880";"4";"Марганець";"0";"2023-07-13 22:42:48";NULL
"20960";"19";"Харківська обл.";"1";"2023-07-13 22:45:32";NULL
"20928";"13";"Очаків";"0";"2023-07-13 22:51:23";"2023-07-13 22:59:43"
"20961";"19";"Вовчанськ";"0";"2023-07-13 23:03:49";NULL
"20920";"5";"Донецька обл.";"1";"2023-07-13 23:24:33";NULL
"20962";"19";"Харківська обл.";"1";"2023-07-13 23:38:20";NULL
"20978";"4";"Нікополь";"0";"2023-07-14 00:52:50";NULL
"20979";"4";"Марганець";"0";"2023-07-14 00:52:51";NULL
"20980";"4";"Нікополь";"0";"2023-07-14 01:11:22";NULL
"20981";"4";"Марганець";"0";"2023-07-14 01:11:23";NULL
"20982";"4";"Марганець";"0";"2023-07-14 01:30:13";NULL
"20983";"4";"Нікополь";"0";"2023-07-14 01:30:14";NULL
"20984";"4";"Нікополь";"0";"2023-07-14 04:03:29";"2023-07-14 06:02:02"
"20985";"4";"Марганець";"0";"2023-07-14 04:03:29";"2023-07-14 06:02:03"
"20986";"4";"Нікополь";"0";"2023-07-14 06:59:31";NULL
"20987";"4";"Марганець";"0";"2023-07-14 06:59:31";NULL
"21065";"19";"Харківська обл.";"1";"2023-07-14 08:04:20";NULL
"21049";"17";"Сумська обл.";"1";"2023-07-14 09:26:21";NULL
"21034";"13";"Очаків";"0";"2023-07-14 10:17:51";"2023-07-14 10:34:18"
"21066";"19";"Харківська обл.";"1";"2023-07-14 10:21:01";NULL
"21050";"17";"Середина-Буда";"0";"2023-07-14 10:39:16";NULL
"21035";"13";"Очаків";"0";"2023-07-14 10:49:35";"2023-07-14 11:04:57"
"21031";"8";"Оріхів";"0";"2023-07-14 12:31:52";NULL
"21036";"13";"Очаків";"0";"2023-07-14 12:48:46";"2023-07-14 12:54:06"
"21051";"17";"Сумська обл.";"1";"2023-07-14 13:43:56";NULL
"21037";"13";"Очаків";"0";"2023-07-14 18:17:06";"2023-07-14 18:25:33"
"21038";"13";"Очаків";"0";"2023-07-14 18:47:05";"2023-07-14 19:17:25"
"21039";"13";"Очаків";"0";"2023-07-14 19:52:14";"2023-07-14 19:59:58"
"21052";"17";"Велика Писарівка";"0";"2023-07-14 19:52:53";NULL
"21079";"20";"Херсонська обл.";"1";"2023-07-14 21:27:23";NULL
"21032";"8";"Запорізька обл.";"1";"2023-07-14 22:11:37";NULL
"21026";"5";"Велика Новосілка";"0";"2023-07-14 22:11:53";NULL
"20988";"4";"Нікополь";"0";"2023-07-14 22:13:30";NULL
"20989";"4";"Марганець";"0";"2023-07-14 22:13:31";NULL
"20990";"4";"Марганець";"0";"2023-07-14 23:23:47";NULL
"20991";"4";"Нікополь";"0";"2023-07-14 23:23:48";NULL
"21040";"13";"Очаків";"0";"2023-07-14 23:25:25";"2023-07-14 23:45:20"
"20992";"4";"Нікополь";"0";"2023-07-14 23:37:41";NULL
"20993";"4";"Марганець";"0";"2023-07-14 23:37:42";NULL
"21135";"13";"Очаків";"0";"2023-07-15 00:41:44";NULL
"21136";"13";"Очаків";"0";"2023-07-15 00:55:30";"2023-07-15 01:04:13"
"21125";"5";"Костянтинівка";"0";"2023-07-15 01:24:10";NULL
"21081";"4";"Нікополь";"0";"2023-07-15 02:05:06";NULL
"21082";"4";"Марганець";"0";"2023-07-15 02:05:06";NULL
"21083";"4";"Нікополь";"0";"2023-07-15 02:30:39";NULL
"21084";"4";"Марганець";"0";"2023-07-15 02:30:40";NULL
"21085";"4";"Нікополь";"0";"2023-07-15 04:04:59";"2023-07-15 06:12:14"
"21086";"4";"Марганець";"0";"2023-07-15 04:05:00";"2023-07-15 06:12:19"
"21166";"19";"Харківська обл.";"1";"2023-07-15 09:08:06";NULL
"21143";"17";"Сумська обл.";"1";"2023-07-15 09:49:30";NULL
"21167";"19";"Харківська обл.";"1";"2023-07-15 10:02:30";NULL
"21132";"8";"Запорізька обл.";"1";"2023-07-15 10:14:08";NULL
"21144";"17";"Сумська обл.";"1";"2023-07-15 12:13:44";NULL
"21087";"4";"Нікополь";"0";"2023-07-15 12:30:57";NULL
"21088";"4";"Марганець";"0";"2023-07-15 12:30:57";NULL
"21089";"4";"Нікополь";"0";"2023-07-15 13:06:14";NULL
"21090";"4";"Марганець";"0";"2023-07-15 13:06:14";NULL
"21168";"19";"Харківська обл.";"1";"2023-07-15 13:20:26";NULL
"21091";"4";"Нікополь";"0";"2023-07-15 13:22:13";NULL
"21092";"4";"Марганець";"0";"2023-07-15 13:22:14";NULL
"21093";"4";"Нікополь";"0";"2023-07-15 13:38:24";"2023-07-15 14:37:45"
"21094";"4";"Марганець";"0";"2023-07-15 13:38:25";"2023-07-15 14:37:46"
"21169";"19";"Харківська обл.";"1";"2023-07-15 14:05:02";NULL
"21170";"19";"Вовчанськ";"0";"2023-07-15 14:15:47";NULL
"21095";"4";"Нікополь";"0";"2023-07-15 14:45:54";"2023-07-15 16:16:16"
"21096";"4";"Марганець";"0";"2023-07-15 14:45:54";"2023-07-15 16:16:17"
"21137";"13";"Очаків";"0";"2023-07-15 15:59:50";"2023-07-15 16:06:21"
"21145";"17";"Сумська обл.";"1";"2023-07-15 16:13:22";NULL
"21171";"19";"Харківська обл.";"1";"2023-07-15 16:23:07";NULL
"21146";"17";"Сумська обл.";"1";"2023-07-15 19:47:21";NULL
"21172";"19";"Харківська обл.";"1";"2023-07-15 19:51:52";NULL
"21173";"19";"Харківська обл.";"1";"2023-07-15 19:57:09";NULL
"21147";"17";"Могриця";"0";"2023-07-15 20:02:50";NULL
"21138";"13";"Очаків";"0";"2023-07-15 20:44:37";"2023-07-15 20:53:07"
"21148";"17";"Могриця";"0";"2023-07-15 21:02:54";NULL
"21097";"4";"Нікополь";"0";"2023-07-15 21:57:03";NULL
"21098";"4";"Марганець";"0";"2023-07-15 21:57:03";NULL
"21099";"4";"Нікополь";"0";"2023-07-15 22:30:57";NULL
"21100";"4";"Марганець";"0";"2023-07-15 22:30:59";NULL
"21101";"4";"Нікополь";"0";"2023-07-15 23:12:42";NULL
"21102";"4";"Марганець";"0";"2023-07-15 23:12:43";NULL
"21149";"17";"Сумська обл.";"1";"2023-07-15 23:13:24";NULL
"21174";"19";"Вовчанськ";"0";"2023-07-15 23:18:50";NULL
"21175";"19";"Харківська обл.";"1";"2023-07-15 23:45:38";NULL
"21190";"4";"Нікополь";"0";"2023-07-16 00:29:34";NULL
"21191";"4";"Марганець";"0";"2023-07-16 00:29:35";NULL
"21192";"4";"Нікополь";"0";"2023-07-16 01:03:44";NULL
"21193";"4";"Марганець";"0";"2023-07-16 01:03:45";NULL
"21251";"17";"Сумська обл.";"1";"2023-07-16 01:47:21";NULL
"21194";"4";"Нікополь";"0";"2023-07-16 02:20:03";"2023-07-16 05:52:28"
"21195";"4";"Марганець";"0";"2023-07-16 02:20:03";"2023-07-16 05:52:29"
"21243";"13";"Очаків";"0";"2023-07-16 07:06:56";"2023-07-16 07:16:04"
"21244";"13";"Очаків";"0";"2023-07-16 07:21:27";"2023-07-16 07:32:28"
"21226";"5";"Курахове";"0";"2023-07-16 07:29:06";NULL
"21252";"17";"Іскрисківщина";"0";"2023-07-16 09:16:00";NULL
"21269";"19";"Вовчанськ";"0";"2023-07-16 09:36:40";NULL
"21287";"20";"Херсонська обл.";"1";"2023-07-16 10:58:40";NULL
"21253";"17";"Сумська обл.";"1";"2023-07-16 11:54:30";NULL
"21245";"13";"Очаків";"0";"2023-07-16 13:09:49";"2023-07-16 13:24:53"
"21246";"13";"Очаків";"0";"2023-07-16 14:08:35";"2023-07-16 14:45:56"
"21254";"17";"Сумська обл.";"1";"2023-07-16 17:41:32";NULL
"21255";"17";"Могриця";"0";"2023-07-16 18:00:20";NULL
"21227";"5";"Костянтинівка";"0";"2023-07-16 19:51:19";NULL
"21270";"19";"Харківська обл.";"1";"2023-07-16 22:06:59";NULL
"21196";"4";"Нікополь";"0";"2023-07-16 22:28:17";NULL
"21197";"4";"Марганець";"0";"2023-07-16 22:28:18";NULL
"21198";"4";"Нікополь";"0";"2023-07-16 22:43:22";NULL
"21199";"4";"Марганець";"0";"2023-07-16 22:43:22";NULL
"21228";"5";"Донецька обл.";"1";"2023-07-16 23:36:34";NULL
"21291";"4";"Нікополь";"0";"2023-07-17 00:07:02";NULL
"21292";"4";"Марганець";"0";"2023-07-17 00:07:03";NULL
"21293";"4";"Нікополь";"0";"2023-07-17 01:29:27";NULL
"21294";"4";"Марганець";"0";"2023-07-17 01:29:28";NULL
"21295";"4";"Нікополь";"0";"2023-07-17 01:33:29";"2023-07-17 06:13:40"
"21296";"4";"Марганець";"0";"2023-07-17 01:33:29";"2023-07-17 06:13:41"
"21406";"20";"Херсон";"0";"2023-07-17 05:52:22";NULL
"21380";"19";"Харківська обл.";"1";"2023-07-17 07:03:31";NULL
"21381";"19";"Вовчанськ";"0";"2023-07-17 07:29:30";NULL
"21359";"17";"Сумська обл.";"1";"2023-07-17 09:06:55";NULL
"21382";"19";"Вовчанськ";"0";"2023-07-17 09:09:03";NULL
"21383";"19";"Харківська обл.";"1";"2023-07-17 10:52:40";NULL
"21331";"5";"Донецька обл.";"1";"2023-07-17 11:02:31";NULL
"21360";"17";"Сумська обл.";"1";"2023-07-17 11:57:44";NULL
"21361";"17";"Могриця";"0";"2023-07-17 12:09:31";NULL
"21384";"19";"Харківська обл.";"1";"2023-07-17 12:37:43";NULL
"21362";"17";"Білопілля";"0";"2023-07-17 12:38:05";NULL
"21385";"19";"Харківська обл.";"1";"2023-07-17 13:40:38";NULL
"21363";"17";"Середина-Буда";"0";"2023-07-17 14:34:22";NULL
"21364";"17";"Сумська обл.";"1";"2023-07-17 15:21:39";NULL
"21343";"8";"Оріхів";"0";"2023-07-17 15:41:35";NULL
"21344";"8";"Запорізька обл.";"1";"2023-07-17 16:00:33";NULL
"21332";"5";"Велика Новосілка";"0";"2023-07-17 16:02:30";NULL
"21365";"17";"Сумська обл.";"1";"2023-07-17 17:58:43";NULL
"21366";"17";"Сумська обл.";"1";"2023-07-17 18:02:35";NULL
"21367";"17";"Могриця";"0";"2023-07-17 18:45:52";NULL
"21386";"19";"Харківська обл.";"1";"2023-07-17 18:55:04";NULL
"21387";"19";"Харківська обл.";"1";"2023-07-17 19:45:48";NULL
"21368";"17";"Сумська обл.";"1";"2023-07-17 20:03:51";NULL
"21333";"5";"Курахове";"0";"2023-07-17 21:30:24";NULL
"21369";"17";"Могриця";"0";"2023-07-17 21:43:49";NULL
"21297";"4";"Марганець";"0";"2023-07-17 22:02:15";NULL
"21298";"4";"Нікополь";"0";"2023-07-17 22:02:16";NULL
"21299";"4";"Нікополь";"0";"2023-07-17 22:12:21";NULL
"21300";"4";"Марганець";"0";"2023-07-17 22:12:22";NULL
"21301";"4";"Нікополь";"0";"2023-07-17 22:22:42";NULL
"21302";"4";"Марганець";"0";"2023-07-17 22:22:43";NULL
"21407";"20";"Херсон";"0";"2023-07-17 22:23:18";NULL
"21388";"19";"Харківська обл.";"1";"2023-07-17 22:39:46";NULL
"21409";"4";"Нікополь";"0";"2023-07-18 03:38:05";NULL
"21410";"4";"Марганець";"0";"2023-07-18 03:38:06";NULL
"21411";"4";"Нікополь";"0";"2023-07-18 04:35:30";"2023-07-18 05:46:14"
"21412";"4";"Марганець";"0";"2023-07-18 04:35:31";"2023-07-18 05:46:15"
"21469";"13";"Очаків";"0";"2023-07-18 07:40:23";"2023-07-18 07:54:45"
"21496";"19";"Харківська обл.";"1";"2023-07-18 08:59:32";NULL
